vesselId,gfwName,gfwTonnage,mofStatus,mofNameKor,mofTonnage,mofPossibleMisclassification,tacPathA_status,tacPathA_name,tacPathA_numberStatus,tacPathB_status,tacPathB_name,tacPathB_numberStatus
0483e4a25-5366-99b0-998b-595d00e8a0ca,SUPER STAR,,name_fuzzy_below_threshold,시아호,7.93,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
048f47206-6fba-17bf-adfa-9d4a05e69ad0,JE2KWANG YANG,,name_fuzzy_below_threshold,부경FD-6,3797.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0496d97aa-af2a-e233-94d2-372342e642b3,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
04997be2b-b1f0-32bd-53bb-32542da4ac97,MAN GANG HO,,name_fuzzy_below_threshold,세경1호,194.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
049bc9cfa-a620-4645-1202-16f2d461d5b9,DAE35E0 @500093 6NDU,,name_fuzzy_below_threshold,대진8006,411.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04a0b9c90-06a0-de08-71b1-7489774d81a2,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
04ba63233-3b91-4dd9-9808-2865ac98a7e4,DAEKWANG,,name_fuzzy_below_threshold,대창 3,128.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04c0d6ef3-33f6-32ca-9d72-9b3ffdf81e94,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
04c0f8e26-61ea-b544-2d55-f5ea39e7ab4d,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
04c180a6d-d4de-6230-0937-153c3747d3e6,303MANSEON,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,688만선호,mismatch
04c50b2fc-cde6-77dd-6838-46c6795f6109,DEOK SUNG,,name_fuzzy_below_threshold,SERYONG B-3,2050.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04c83c535-5a22-dea4-0492-0c9616d0be6d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
04d175913-361d-e82b-ebe3-be7b6a424a2a,,,callsign_exact,아라2호,14.0,True,name_fuzzy_below_threshold,,,unmatched,,
04d27900e-ec29-7ef9-9b46-4254bb8f960b,SUNMARIN,,name_fuzzy_below_threshold,대진8006,411.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04d46013a-a86e-16a9-cdb1-b856c8af5e6b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
04dfe2843-312a-f751-2665-39db9d46670c,C.SANTRADING:1768,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04e28829e-e40a-8997-a3d1-f25d7316a0e5,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
04e758da4-4d33-67fa-0c74-c086ce6d0063,JU JIN HO,,name_fuzzy_below_threshold,경향 5,142.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04f1a80bd-dd89-e232-7204-ec881da2e616,2 JEONG GIL,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
04f87dddd-da92-9569-6d3f-abc56cc8a59b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05048dbc3-3674-1fb4-48cc-011d659585ee,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0504dca7e-e9ef-f76e-bdf6-887d29dfc136,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
050678bfb-b1ca-709e-a651-f73aedaaf538,SUPER STAR,,name_fuzzy_below_threshold,DAIKAN MARU,1690.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
050928872-2fed-1aa7-e6aa-27495c341e57,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
051103b4a-aaf2-950a-d39c-3d5d399b86f4,102MANSEON,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,688만선호,mismatch
0517a1c92-2ec1-fdaa-e7e6-b4320f586445,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
051f7524e-e692-e733-5e79-cfb19f34985e,BO RAM HO,,name_fuzzy_below_threshold,MANGUST,810.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05232472d-ddb9-d3a0-1a2b-0dd67e2a844d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0523444ec-cc91-a7f4-2dc9-a165b3bd33dd,SUN YANG 132,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0529d247f-fd7b-7c76-958b-e90b0908e58e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05489f50f-f7ef-cdd2-f41c-44b6646061d8,,,name_fuzzy,해광1호,459.0,True,name_fuzzy_mutual,해광호,one_side_missing,unmatched,,
054b60e68-8ae3-7227-3bce-dfe33bf6e8a0,DONG IN HO,,name_fuzzy_below_threshold,조광11호,263.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05729bb14-45ad-d8e5-7bb3-0885953b6021,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0587ab269-9b79-df48-1859-dbef9751cbb2,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
058c9c60e-ecc0-1848-517b-4d65873f39cf,NEW HANG KU HO,,name_fuzzy_below_threshold,YONG HUI,192.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05b0e20d4-4945-71bc-43f1-f9137bfa4e67,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
05b14cfc6-665d-9e98-64dd-a6f5692c3fae,DONGMYENGHO,,name_fuzzy_below_threshold,청목 1,292.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,75동명호,one_side_missing
05b49b27a-acdd-de8e-4624-f4816a236bdc,27 DAE SUNG HO,,name_fuzzy_below_threshold,GOLD MARINE NO.11,278.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05b96fe62-2400-9ae4-abb4-908451df7ae0,HEUK SAN HU KEU 5 HO,,name_fuzzy_below_threshold,상현,149.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05babce64-4cbb-9ca3-0044-37dc55061839,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05bd49487-760f-32bd-2b28-e33e92f597b8,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05c9504af-ff73-2f90-fb2c-f7d1a9b6617b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05ca29b50-03a4-6035-ebfa-5599a926d2bd,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
05cb09945-5a29-8df6-5f81-44dc433e686d,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
05d5d9c40-049c-6ed1-9178-a21c2a896c6e,CHUNG KANG HO,,name_fuzzy_below_threshold,부경FD-6,3797.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05d6534a0-01ce-bdc6-e7bc-589152058d66,SU EUN HO,,name_fuzzy_below_threshold,LU CHANG LENG 014,87.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05df50c5f-f98c-c021-9b71-d3dad9cc5f93,SUNG JIN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05f330a9a-a5e0-43f6-5ec6-5b18ee03ca5a,802.CHANG YOUNG,,name_fuzzy_below_threshold,찬영,113.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05f652d92-205d-1659-4bd3-4e2bb37388eb,,,name_fuzzy,킹스타호,260.0,True,name_fuzzy_mutual,킹스타호,none,name_fuzzy_below_threshold,,
05f881498-8773-a3ee-b3e0-17ad1da7ec38,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
05fb965fe-ee6f-b646-ba9d-e021f9a5ee9e,MAN SUN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
05fcde3a7-747b-a868-fb55-a914ef1e7e56,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
0606babf5-52f7-9cbc-5f20-e73ca4031a2f,CHANGDAE,,name_fuzzy_below_threshold,YONG DING HE,13603.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0610d9b03-37d3-6f2e-192c-78c7b66f1dde,BIG OSYEONHO,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0620ae63f-fe09-9779-1a7e-25a8fe9cdbc5,,,name_fuzzy,32대영호,200.0,True,name_fuzzy_mutual,23대영호,mismatch,name_fuzzy_below_threshold,,
06263a32b-b230-4c62-07e8-66c113f33952,VIKIRA--,,name_fuzzy_below_threshold,HIRATAKO,254.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06386ddb0-0c7d-fdaf-3128-fd4b94a37526,1 WANG B,,name_fuzzy_below_threshold,306조양호,237.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
063ac467e-e0ea-342b-f9a2-255e064c8978,67 DEOK JIN HO,,name_fuzzy_below_threshold,HAEKUP OCEAN,2169.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
064a18f28-8d6d-f5fa-8614-4ff9dd56c555,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
064bccd1d-d5df-cbec-9d8d-3efcf88c754c,HAESEONG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,해성호,none
064dd0146-67e4-1769-5eac-ebf2883817ed,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0651a70ef-f18b-52e5-a552-7fe4d87fccf9,3 KUM KANG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0652e2b88-8133-b123-ecca-3b02846675c0,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
065fd73b6-6f11-ec65-1aa9-e21636c397b6,102GYUNG KOQK HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0667c7ff3-38e9-8856-0cb0-528cf649c7cc,308HWA YEONG,,name_fuzzy_below_threshold,2 KONG GO,811.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
066a20bf1-1208-9ee7-1a8f-c2929d65f2c6,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
067776087-79c1-b917-950d-c414eecea945,EO RAK HAENG HO,,name_fuzzy_below_threshold,7해구호,161.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
067848f2e-e238-d74c-351f-19685ad0f66c,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
067992662-27e2-36e1-216b-a48207ea5ea1,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
067ece86c-c64a-3697-2c9c-9518a6fd31d7,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
0681ddefb-b006-2ae3-bf09-1e07ae42645c,NO711 CHOE SIN,,name_fuzzy_below_threshold,제1경원,68.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
068229fc7-7693-4509-1a3b-58e2ec1cb368,WOOJUNG3HO,,name_fuzzy_below_threshold,니레,10483.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0682db45b-b411-61a4-2459-7526cc98dd0a,,,callsign_exact,HYUNDAI 109,31355.0,True,unmatched,,,name_fuzzy_below_threshold,,
0683c2ca0-0621-bb52-e093-9100e4e06061,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
068c78dd9-9f8b-c56f-afa3-d2442109f292,TAEPYEONGYANG HO,,name_fuzzy_below_threshold,혜승1000,390.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
068e33511-1762-20c3-87b3-7fa68918c164,EO HAE RU,,name_fuzzy_below_threshold,WOO SEUNG HO,99.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
068ffe712-2562-e0eb-5587-7a0c431b3653,568GORYEO,,name_fuzzy_below_threshold,GRAND WINNER 3,29707.0,True,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,고려호,one_side_missing
06940d817-7fa0-9e9f-4215-66c9c6b0a6bf,31 DAE CHUNG HO,,name_fuzzy_below_threshold,THE SUN,2855.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0694d83e5-5d2e-7466-02d1-834de6862f95,UNHWAHO,,name_fuzzy_below_threshold,H401,10164.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06a485489-9fd5-e394-c306-cf10814eae5e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
06a5b0b0b-b05d-b2b4-4c7a-8e89e5c738b8,2002 GEON YANG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06a9b819a-ad2e-4c8a-8d23-45189a9137f5,PI NIK SEU HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06b429acc-c66c-84ca-fada-10bce2dd338d,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
06b7cb0a5-5924-740b-7433-8afa00da17b6,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
06c9dc04d-dd4a-556d-366f-36d22f30aba8,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
06cf133c3-36c0-b623-1d2e-d7e44c8d83fd,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
06d560672-2145-8630-2862-d783fc099ba1,WON IL HO,,name_fuzzy_below_threshold,SHIN KAI,3188.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06df28c30-0e02-ff13-70b4-efa86c74f6a1,106DONG GEN,,name_fuzzy_below_threshold,KUK DONG 1201,180.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
06e009da9-9389-045d-0ace-5748e7f7d40d,HWANGYOUNGHO,,name_fuzzy_below_threshold,명보 P-1,683.0,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,황룡호,none
06e04730c-cce1-b6ac-31e6-23397e0cb6cf,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
06e0d9f9f-f6f8-da92-47aa-f7447b6244a6,,,imo_exact,에스엔케이 레이디호,1725.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
06ef16fa3-3e48-a0b4-c386-cad8fcb1ebe6,,,name_fuzzy,DAE DONG,63.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
06f871ba4-42e3-85f1-5765-5cf40d8127f6,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
06fb3a260-03f3-31fe-ad5a-14f496a4ca77,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
06fde565c-cc54-3a83-7218-268dbfc97214,YOUNG JIN HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,용진,none
0701f9fad-d6ba-e69b-089a-52acaa07399d,115WOONG CHEON,,name_fuzzy_below_threshold,ZHONG REN 3502,1476.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0703a28b2-21eb-6b77-0eac-cb61dcf6d78e,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
07056b325-50ce-408b-41cb-4bea02dfb005,NO.8 TAEKYUNG,,name_fuzzy_below_threshold,NO.17 KOGANEMARU,109.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
070b0239a-aa34-45d5-b6ff-923404496ab3,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
070b535a7-746c-c250-bb57-28acad411ffb,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
07172641a-a4c9-2237-4e25-fb3b6409694d,SMART NO.2,,name_fuzzy_below_threshold,남해고속카훼리7,3729.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0717e572c-cf12-066f-f103-d9ec4af706c0,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0719ee381-11f8-4a87-4d49-534fc9114f59,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
071a15a54-4d1a-d14d-0a77-d60357806164,8CHOI KWANG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
072657e27-74fc-111c-b4a7-382ba2510108,WA IL DEU KAET HO,,name_fuzzy_below_threshold,BAY CAT 1,4.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
073306f75-5042-29ab-9e4e-6e59a2087c6c,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
07444bee7-7534-cd11-ba28-ad3b70592b2d,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0744e3649-9544-e43c-5b07-cf3bd664b29c,BARK PRO HO,,name_fuzzy_below_threshold,GOLD MARINE NO.11,278.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
074638ca6-614e-187f-2109-5d8ce745d69b,CHEONG KYUNG,,name_fuzzy_below_threshold,제101광명,99.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0771d7841-1789-394e-99b2-b338aba13c17,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
0783f63e4-4ab4-f646-07bb-5fcd33f2f373,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
078906e49-9e60-d369-cc18-88ef320a02fe,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
078a68d58-840d-d1c1-8137-25f176b4d6d1,WONJUHO,,name_fuzzy_below_threshold,토성 5,850.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
079a076b0-08f5-f3bd-2329-dc2d403a31b7,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
079aff6fd-dc64-3c14-ffad-6830bb5d4b75,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
079bbca23-3457-9116-8a04-da9cb1b01446,HYE JIN HO,,name_fuzzy_below_threshold,명진10003호,3633.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
079f845a6-6d9f-d3a3-8cf7-30dedc02174d,JE 2 YU JIN HO,,name_fuzzy_below_threshold,파라이드스,10489.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
07b59852c-c2c2-d051-f0a4-20bcb2a3fcd9,303MYEONGGWANGHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,명광호,one_side_missing
07b78ad2c-c02e-c09f-461c-0dbe0e229610,502 KANG DONG HO,,name_fuzzy_below_threshold,제101광명,99.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
07b7f98d5-5e0d-c4c1-bfe4-f52c17d929cc,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
07bfabc89-947e-351e-ee97-9e0ca4aed8ec,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
07c439222-22da-ff47-961e-fa18840073ad,TAE GEON,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
07c5937c6-6d4f-b1be-c510-f53fe0d720dd,107BEOMJINHO,,name_fuzzy_below_threshold,KAIYO MARU NO.58,528.0,False,not_attempted_no_mof_match,,,name_fuzzy_mutual,101범진호,mismatch
07c73ae35-50f8-f410-6bfb-24f3d224c411,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
07e0ca35c-cd6e-585e-0e9f-9b75dd68d360,,,name_fuzzy,동양호,39.0,True,name_fuzzy_mutual,동양호,none,name_fuzzy_non_mutual,동양호,none
07e10570e-ef1b-0d37-a8cd-a2dfc104ce37,YU JEONG HO,,name_fuzzy_below_threshold,국제호,114.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
07e20c7d4-444c-002b-7a48-23bcd70d1dd3,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
07e47d64c-c669-af4b-5daf-7a7c3c92b255,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
07f71f532-24c0-0675-6362-e5944e4a2008,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0804b50c4-4727-730d-43c1-84024c389039,305 GWANGLIM,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
080bdcbe6-646e-77af-4a6d-4221b26336ba,,,imo_exact,팬스타 쓰시마 링크,457.0,True,name_fuzzy_below_threshold,,,name_fuzzy_below_threshold,,
080e2d452-2930-59e2-032a-3f8431104569,KCG128,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
081217bd6-62e7-9a9f-5e54-59eff6fc6cea,WON JIN HO,,name_fuzzy_below_threshold,콩고마루 NO.5,80.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0814ff807-7303-f919-2553-e6a6cbeccb52,KYUNGMIN,,name_fuzzy_below_threshold,금강호,91.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08238ae94-47e5-e68b-eb4a-3cca27335d08,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0826a5a67-7866-6769-7f3d-71ea94fe10a9,JE 206 SIN A HO,,name_fuzzy_below_threshold,해신5호,4292.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08290f4e0-0789-5292-bdf7-7317e50ae7a1,YEONG SHIN HO,,name_fuzzy_below_threshold,찬영,113.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
082d1b1dd-df0d-4d1c-2b13-e6c41b0653df,HAE MO SOO,,name_fuzzy_below_threshold,GEOPOTES NO.9,7411.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08352f9b7-70d4-3cd7-541a-f80aa7b480c1,201YEONCHANG,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,연창호,one_side_missing
08373a1dc-c921-560b-63d5-1ca3bc8414b4,,,name_fuzzy,LEADERS,12535.0,True,unmatched,,,name_fuzzy_below_threshold,,
083b4c242-2742-5780-155c-75b208712926,MEONG GWANG HO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08411f5b7-7cf7-be9a-ea71-9cc6cf807b7c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
084418113-39ad-9d31-4f44-6a84661de926,SEUNG RYONG HO,,name_fuzzy_below_threshold,LURONG YULENG 78,1376.0,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
084cfb24b-bdd1-3137-5cfb-9ef5282bf619,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
084dddaea-a455-bd97-47a6-8f3f5e897ef5,MYUNGSUNGHO,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_non_mutual,문승호,none
085ba94cf-fc25-f143-267a-c5a7804415d3,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
0879174f8-8ca4-7da8-17fb-ca02db94d2f4,JANG WON 2,,name_fuzzy_below_threshold,제202대양,4798.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
088a6a34c-c46a-fdc6-deed-e1e5e2229e64,SEA FACE 2HO,,name_fuzzy_below_threshold,TOSHO HO,280.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08962a764-496d-df09-2f33-9b9b022eba7b,,,name_fuzzy,제7 대양호,657.0,True,name_fuzzy_mutual,제739대양호,mismatch,name_fuzzy_below_threshold,,
089f85bc1-1d09-7c81-de00-323aa2a12e1e,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
08a125853-3ec3-cfc1-8615-bb6d1fdb2abe,107MYUNGJIN,,unmatched,,,False,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08aa91713-3344-b8e6-cb2b-d670a97c79e5,00018,,name_fuzzy_below_threshold,제1제원호,29.0,True,not_attempted_no_mof_match,,,unmatched,,
08ab9797f-fca4-7a0c-a6bd-1af4a7bafa60,DO RYEONG,,name_fuzzy_below_threshold,KUK DONG 1201,180.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08b0c70c6-6e16-d975-1594-694d91dd4116,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
08c313c4a-a108-0164-32c7-14dabae421de,TAE IN HO,,name_fuzzy_below_threshold,파라이드스,10489.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08d0550b2-2460-5581-b084-d19315e416d6,KING DOM,,name_fuzzy_below_threshold,부경PD-2,1112.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08e1ecb33-3539-19bb-7701-fe5ce6382160,CHEON SA39,,name_fuzzy_below_threshold,RONG LIN WAN,64775.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
08f56eb49-924a-294d-a66d-e756d6797dc6,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
090708dcd-ddd8-2d0b-a56e-7016aa824f3c,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
091d5693f-fa02-286b-d256-fc8808138350,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
091d5ff3b-b3fd-161d-b4a6-cf9465dae12f,,,name_fuzzy,삼성호,223.0,True,name_fuzzy_non_mutual,삼성호,none,name_fuzzy_below_threshold,,
091e8b259-9125-c805-714b-a2c4c2c2038f,,,unmatched,,,False,not_attempted_no_mof_match,,,unmatched,,
0921dd748-8a3c-41ed-af09-6e6b4514c4e1,807SIN SEONG,,name_fuzzy_below_threshold,HAE SONG 2,1000.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
092461879-95ff-8ecf-566a-f272b6b14066,PLUSHO,,name_fuzzy_below_threshold,LABROY199,4758.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
092e49d9f-f6f0-53f4-950e-932e73e5a0e0,DAE WOON HO,,name_fuzzy_below_threshold,NO.1 HAE KWAN,174.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
092f0422a-afff-994d-869d-dd7ab6f5baf4,388JIN POONG,,name_fuzzy_below_threshold,SHIN KWANG B- 6,678.0,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
093031d01-1203-73ba-c7a3-fc895c7b335e,JUNG BU,,name_fuzzy_below_threshold,롱비치,8.5,True,not_attempted_no_mof_match,,,name_fuzzy_below_threshold,,
0932a6a68-88c0-de2a-e09f-35c90e7049ba,,,callsign_exact,우성호,10.0,True,name_fuzzy_mutual,우성호,none,name_fuzzy_below_threshold,,
0938eafc2-29aa-d7cc-c41c-0b0b8a946b7b,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
093fb9b90-01f1-6539-fd5f-fb52c2fb6745,,,no_identifier,,,,not_attempted_no_mof_match,,,unmatched,,
094f73528-87dd-735b-c57c-b2519dd340ef,JE315 DONGCHANGHO,,name_fuzzy_below_threshold,K3502,2969.5,True,not_attempted_no_mof_match,,,name_fuzzy_mutual,제316동창호,mismatch
