vesselId,letterPart_호제외,number_호있는것,number_호없는것,koreanNameCandidates
9d4b46851-1e16-bf5d-259b-e24b7b14be13,JAICO,75호,,
9d4fc962d-df43-d29a-68eb-fe148b2f6fae,DONG HA,708호,,동하
9d52d6bde-e545-f028-e3a2-79500e6e8c0c,DEOK SEONG,,2,덕성
9d53f21ae-efd5-f68a-9ab3-2a3961be0402,NO MYUNG SUNG,3호,,명성 | 명승 | 명숭
9d6a9c126-6018-97c1-f1d9-9b32940b899a,ROYAL,,2015,
9d6d33da6-653a-f83a-0317-acacd1a60141,GANG IL HO@,,,강일
9d765e534-4fbe-afd1-de74-2fac55472275,DONG.HOOUNG.,,,동호오웅
9d87d8e29-9f6d-431f-5294-7ec1649f0658,DONG MYEONG,,66,동명
9d897cf76-6134-c949-96db-7497004a2976,PUNG NYEON,,2,풍년
9d8fc9f71-102f-8827-58a7-a19f45d4cc8a,HAE SIN,,,해신
9d9e108ec-c024-94a8-16c5-f0c1697d2f6b,EO SEONG,2호,,어성
9dcf5196f-f603-d9c2-6eaa-76b21e1106ff,TAEYANG,,,태양
9dcfe6b48-8fe5-dbd6-7fa8-85c350e3e1b6,CARISMA @,,,
9dde69457-7053-a242-6097-77197f4faab6,MAN SEON,,,만선
9e048fa08-8560-6524-dc9c-bddc80b177eb,NAM YOUNG,,102,남영 | 남용
9e070d3a6-616e-8f5a-1b60-7d0b79d98f48,HWA SEONG,,,화성
9e1e1803e-eaf7-adf6-aa21-69b6575fa887,SKY,,,
9e2012027-7834-80be-f14d-4af98386898e,EUN SUNG,,303,은성 | 은승 | 은숭
9e31b5d55-504a-415c-d50a-48092d99cde9,YOORIM,,1,유림
9e5eb77d7-720e-e5ee-c4c5-868722bddc40,SUNG BO,,103,성보 | 승보 | 숭보
9e77dfba8-8464-4cca-f6a3-0aa97dcb3a1c,SU BOK,,,수복
9e97e3259-9e81-6291-43c9-3cac4f49e46f,GEUM MYEONG,,2,금명
9e9a6dc93-3765-008b-0b95-64440804a886,GREEN,1호,,
9e9b3420f-f6a6-09d3-71e5-79e443f33cf2,HA@JIN@HO.,,1,하진
9ea1197c8-8b53-8ac0-01d7-df313f519a49,YU JIN,,201,유진
9eaa31801-17ae-21a9-25aa-40d498cc4ede,SOO SUNG,,,수성 | 수승 | 수숭
9ecfbd6a2-2044-3345-d56e-d8cd8d59cb49,GEUM YOUNG,209호,,금영 | 금용
9ecffa4e6-6074-a575-09d9-1caefdea0dde,SUNGYOUNG,,,성영 | 승영 | 숭영
9ed7dd2ea-a37e-41d9-9b82-6f46c1be2dc6,GISUNG,202호,,기성 | 지성
9ed81028c-ca19-59b2-d6b3-dd92d4aec468,DAE YOUNG,202호,,대영 | 대용
9eef1916d-d194-b9fb-bcc9-f038d0546021,HAN YANG,,,한양
9ef02aeb2-2b4f-5b5b-f5aa-c4713daa7f59,ONGJIN,602호,,
9ef6ef144-4cfc-a721-adc0-14ab4717e30f,CHEONGUN,2020호,,청운 | 청은 | 천군
9efbe0b23-35d7-75b9-43d0-92e918caf665,DAE GUN,,1,대군
9eff275e5-547f-7f4c-266a-9cbdff03d1bf,NAMJIN,,,남진
9f1fc7330-0f95-3c76-72fc-e2e15492229f,NO.KEUMYOUNG,,52,금영
9f223fa02-291f-22f7-d9ed-6423adeb174f,MYEONG SHIN,,608,명신
9f385a04d-dfc5-c17e-af73-9c24689318b2,DAE GYEONG,,2020,대경
9f456c8a2-2edb-7a9a-d269-bf004caeeb51,KANGBADA,,,강바다
9f6bc11dc-c7c3-63e0-50d1-fbe6d106da6d,HYUN BOK,,,현복
9f84930e0-01a5-003a-bfb2-b157424d3334,DAESUNG,101호,,대성 | 대승 | 대숭
9fbf18add-dc7f-c59b-974b-4f04650fe26a,CHAM BA DA,,,참바다
9fd09b419-9409-cf7d-0c29-c942b9e53431,YOUNGVI,,,
9ff9bac66-6d6f-0002-4996-afa92f7e2807,HAE UN,710호,,해운 | 해은
9ffc03a1a-add5-ace2-7aaa-c96f0f07b566,HYUN DEOK,,,현덕
a00544ef7-7a71-56d5-cebe-1226e3c042ee,HAN RA,,,한라
a00b891a3-311d-c111-cef0-3b0b3283bca0,CHOKWANG,,201,초광 | 조광
a010424d7-73d3-393d-a2bd-15a4c4bb4784,BEOM SEONG,,999,범성
a01e54506-6182-b7b1-66ce-62b8ab1b3e3e,NEW ARA,,,
a0219e2f2-2a0e-0bf7-4193-f6ca125ad231,JEUIL,102호,,제우일
a03238baf-fa15-0ae9-2cf6-3d5ae5af4d15,PYEONG HWA,,2,평화
a05143789-9ecf-c563-8380-301c70bcdd91,EBISU,,,에비수
a05be9dac-c12c-30ca-acf5-0a4d6779ea9c,HAE RYONG,,,해룡 | 해용
a07caf1ff-fc38-ca74-922d-3f0ff0d92b7a,U SEONG,,,우성
a0b0d72a7-78fb-84a5-6960-878bb010374d,NO. KEUM SUNG,,111,금성 | 금승 | 금숭
a0b187c30-06d0-1ba9-f150-916a9b6d0ad8,MANSEON,,301,만선
a0d35879a-a9b2-12c4-bc01-cea0d0ca3eef,GEUMJEONG,,69,금정
a0de941e0-0b65-0f38-2f3c-5746cea674ca,HAPPY,,,
a0e53dd89-951a-5d47-0050-fe53d5c4b612,NEW GEO JE,,,
a0e79076d-da94-5fbe-bcd2-d704d1478a00,POSEIDON,,,
a106b9c6f-f965-90ba-cb77-80ec531f98cb,BOO HEUNG,5호,,부흥 | 보흥
a13307b91-1d32-6bea-b83a-5a6efb26486d,JONGSEONG,,,종성
a13701a80-0547-e36b-fdc7-1c635317b6b1,MAN MUL,,,만물
a13c7b0a9-9a22-0358-0ab0-a7212b519732,PYEONG TAEKHANG FISH,,,
a142c5677-7ed3-51a0-b238-e5d77ff27ead,DONGWON,505호,,동원
a14ca4ce1-120b-e82b-816a-571219c160b2,HYO JIN,,,효진
a14db705f-f224-310f-87e4-4564a27a8cf8,DA SOR,,,
a151b684b-b673-fe31-d53d-be4541055523,CHENG HAE,,,청해
a152b3678-88e2-637a-67c1-4a8e59142eb8,DEAWANG,,306,대왕
a17cbd6e9-93e0-0a4a-cb05-8de2bb6ac32c,HYESEON,,2025,혜선
a17f0b0e8-88a5-b054-1509-66f7c9358fd6,MYEONG IN,,,명인
a184e0299-97f0-6db0-fe0a-1e950ec563ce,YU LIM,2호,,유림 | 유임
a18c490b3-3e34-581c-5bdc-4cfd6bc88ba5,HYESEUNG,,151,혜세웅
a1bbfc127-7b9d-d8eb-5a1c-608a972d0476,HE DAM,,,해담
a1c032f17-7a77-f70b-3558-bce31f0eac77,HYUN DEA,,,현대
a1e3fab6c-c77f-367f-036f-95eb97bb0465,GI SEONG,,,기성 | 지성
a207748d8-80ae-7655-705e-b7ea462bf762,TAEKWANG,,,태광
a20aad573-34d9-5c32-cabb-91b55923013e,DONG IL,,6,동일
a21f1be96-6007-376b-9153-6f2677ce6047,DONG_BU,,,동부
a22118c91-1704-1073-23a7-3a97ec233c68,RING KER SEU@,,,
a223150ed-d1c7-38ff-7868-7f4f6eabe014,MOON GIL,,301,문길
a2232acfc-ceab-95b4-cce1-90beb32204bd,DAE GWANG,,,대광
a22332fa7-7704-7aa8-a118-feaa69a2e0af,DAESUNG,,,대성 | 대승 | 대숭
a224a5727-7b4a-d39a-5559-8cf5d2473253,BYEONGPO,,,
a22badbc3-3fae-af33-fa4e-85a65e013c9d,OH BOK,,7,오복
a24b8bc0e-ee70-34e6-5175-4c90d0750099,JONG SEONG,,,종성
a24fc32cb-b5c4-4dd6-6390-905786d607a4,YEON IL@,,,연일
a2539f6a0-022d-a272-1cab-82154253438a,DONG HAE,,,동해
a266dc3f1-13db-d489-42c2-db706a4b88a2,YURI,,,유리
a2700176a-a0f1-a98b-bb12-7db2ff1f0c39,KOREA@,,,
a270e6a4a-a3b2-9550-247b-3e42893bac73,CHANGYANG,,,창양
a291c55c9-9616-6b15-bb8e-21bd6c5b466e,KUM SUNG,,,금성 | 금승 | 금숭
a29779f2e-e4b3-5d9e-ef69-b71b8c1d29d6,BIG GAME,,,
a2a2108bf-f968-a607-c8fb-2c3b29ec29bd,SU SEONG,,2000,수성
a2aa0d3f6-69d7-2435-3b28-6b33860181a9,SIN YOUNG,,,신영 | 신용
a2b25eec2-2f05-9592-7c1a-180890434f6a,NO. SAN JEONG,,3,산정
a2b484e7b-bf4b-e9cc-52e8-a4dda6c819f1,KYUNG GUK,109호,,경국
a2bd1bbe9-9a0e-5473-7fe7-cd0f2b1fd19c,HAENG UN,2008호,,행운 | 행은
a2ca3a886-6c59-bb0f-74b3-59a4fad2b4a9,EUN JOO,,,은주
a2ccd2f3d-dc0e-cf32-06df-f222d8597538,LIFE@,,,
a2d3bf2eb-bcf1-20f9-4903-84e6e914d56d,SUNG EUN,,,성은 | 승은 | 숭은
a2e689260-06ca-134c-7bc8-c237ea09a7e4,DAE SEUNG,105호,,대승 | 대세웅
a2ffe17c7-722f-2870-0a55-68c950bf9f1e,SHINYOUNG,,,신영 | 신용
a31a5653b-b9a7-7a3b-fd88-8060684cb5c2,DAISUNG,,,대성 | 대승 | 대숭
a31fd7f59-92a5-b9f4-fd34-393d6ac5bab2,MASTER,,,
a32246881-107f-4a54-30aa-88179922b019,CHAN YU,,132,찬유
a32e1c345-5a67-2313-d98e-5ce2de721bcb,EOJIN,,,어진
a331ced4b-ba88-1b9e-55f8-50c091dae292,JAE EUN,,717,재은
a332a8576-6223-5fbc-78ac-4a8203c73ee8,DONGJIN,,,동진
a3334707b-b9af-689a-d5db-c8ed4fd096ca,HAE WON,,,해원
a33da78aa-a80c-8d97-4e97-3d68bdcabdeb,YONG SEON,,303,용선
a34fc3771-14d5-dbe9-b238-bc94219e1c49,HAENG BOG,1호,,행복
a365a371a-a150-9636-937c-0040e853543a,HAN STAR,,,
a36fa5081-1170-4831-f436-d4b2c156abe8,SE YUN,,1,세윤
a3743029e-e858-86fe-6542-61e1e597df3f,SUNGJIN,,,성진 | 승진 | 숭진
a375c0b54-41ff-a0a9-da31-55d918fc943c,DAE GWANG,,,대광
a379b493b-bf9b-5d76-7793-c93fbb687ec2,EO SUN,,,어선 | 어순
a388647c7-70e1-2e0a-c049-f7947ff0d882,DAE IL,,,대일
a3ae8c230-08e0-58e0-cb4b-cd8661625a6c,DAE IL,202호,,대일
a3ca739a2-2e24-971d-f0c9-fd9cf0fa1d8f,JE HE YANG,7호,,제해양
a3d9829db-b11c-c970-3738-03d56409774c,GO RAE,,,고래
a3dd49fb4-4660-2c29-cf02-a991ef01ce18,MI RI AM,,,미리암
a3df843fb-b13c-2499-0a9e-73377ceec103,DRAGON,,,
a3f8dc5b7-7d21-8f66-f2fa-2d3bd14081ee,HAE OREUM,2호,,해오름
a3fd28298-808a-22a8-2132-9424bb94251c,YU SEONG,,,유성
a404928bd-d5ba-57b6-cd85-6c8340048330,HUIYUNG,,155,희영 | 희용
a40e411d3-3754-bcf4-8202-7e555ec30e96,BLUE SHARK,,,
a4221ecaf-fca4-a1fb-2534-0f0120f4a42e,DONG WON,,,동원
a43247563-3e82-7123-4280-a8d017c592af,JEONNAM,,209,전남
a43863420-0af2-49d6-def0-b6e5007320da,NAM GYEONG,,2018,남경
a444a567f-f7ae-cd7e-d026-67f337bdfc8c,DAE YANG,,207,대양
a45fff730-0440-ee46-373c-4bbeca8d1fbf,GIL JEONG,3호,,길정
a46166d82-2ccc-12a9-8abb-22a29431808f,MIN GEUN,,,민근
a4654b611-1cf1-0e1c-010a-80fa12f0ef71,HANGROPYOJI,202호,,
a46da9c68-89a4-5b94-b7c0-84e58466cd49,CHAMPION,,2,
a47b6db9a-ab31-8846-ab69-2db435a1539f,TAE KYUNG,,,태경
a4895b398-8ee1-b8ce-9526-8425b8caa568,SUDUCK,,,수덕
a495fcda1-1895-0b10-bbc6-5ebdaf9f07da,NEWSIA,,,
a4abebf1e-e2fd-30f1-c26c-b44c3bb1540d,DAE SEUNG,,,대승 | 대세웅
a4bdf820e-e48e-5306-b29e-c780101b85dc,SAM HYEONG JE,,,삼형제
a4c5a3f4f-fbf0-44f3-eff9-e2edf8b5808d,EQGA,,,
a4c833022-2049-9d68-4a13-6adb94dd72ab,YU SEONG,600호,,유성
a4cdacfcb-b211-582c-33cb-07a5a0c53ef5,HAN YANG,,,한양
a4d800ff0-0232-71b2-dfba-a328bf80ecb0,HAE GEUM,,501,해금
a50b24d87-7fea-44e5-685e-f5a01c59616c,CHAMPION,,,
a50e7c683-3e3f-eaac-4c4d-cffd57adf715,CHEONG UN,,,청운 | 청은
a51313bc8-85c6-2f67-2500-1f1996bfb876,A DAM,1호,,아담 | 에이담
a513533de-ee02-b629-5142-3bafb62496b2,SUNGBO,,502,성보 | 승보 | 숭보
a5296f7fd-d9aa-4f19-b161-d18a48dbfbaf,MYUNG SUNG,,,명성 | 명승 | 명숭
a5352abad-d082-2899-946d-b1bb8831150d,JIN SAN,,,진산
a53e34c93-3074-cc77-e9aa-b089a7b61a50,HEUNG SEONG,,,흥성
a5588fe28-854b-0c13-5f2f-cd7b6fec1dab,KA RI S,,,
a56bdf843-3131-061d-f35b-60900d413960,JE TAE KWANG@,,9,제태광
a572cfba2-21c1-b129-b351-5c82511449f5,HAN JOO,,,한주
a573d6a8a-a748-e3ba-8227-ffb8d6b50af0,CHEONGLYONG,,903,청룡
a57f4edc4-4bf1-0e4b-17ee-677c5df45f7c,YU RIM,,,유림 | 유임
a591e5699-9303-2dc8-fec3-e705b4e66509,NA POL RI,,7,
a59d0e6d6-6d19-762f-6207-13cdfc8e52cc,SAM JUNG FISHING,,,
a59fe0edc-c2f2-f56f-76c2-2d49dea7e3ef,HAEYANGGONGGAN,1호,,해양공간
a5c8d5d99-99b5-78b3-2bea-f6614f210fe3,GYEONGJIN,,,경진
a5db279b1-148f-41d0-6ccc-9cc5f976bc7b,JIN JU,,,진주
a5dd32911-1607-a19d-55d8-8c20b280cad5,HYUN DAE,6호,,현대
a5e8b9af1-1974-ef90-b281-7b42e9b552f6,GEUM MYUNG,,1,금명
a5eb12e88-8b3d-5766-1391-cc3d8e627305,RISE,,,리세
a5f977826-6988-94c7-ea79-4ce4bb0e57d0,SU PYEONG SEON,,,수평선
a5fdaff85-555b-b3ef-54a0-7240ae3b7c8a,NO.WOOYANG,,11,우양
a5fde015b-b01b-ce32-c6bb-3b2f8ef15c33,K TU,,,
a6088ff5b-b096-631d-38e2-523b6a55326e,DEOG SEONG,2호,,덕성
a61695c59-96d8-82eb-c2e0-0fc5da9049de,SEONG GWANG,,,성광
a61e613b2-25d9-6e17-1624-62173baded9f,JE DONGJU,101호,,제동주
a63e1c640-0da5-9247-d5dd-2a987c60c4ea,JANGSUNG,,,장성 | 장승 | 장숭
a649cfcc6-6666-eb6f-56d2-d1276bc4665b,DO CHEONG,591호,,도청
a655084cb-b5c4-ed3d-d7c8-2ea8c9489d7f,HAE SEUNG,,,해승 | 해세웅
a6576369b-beac-dfe9-20be-73883696c809,DONG SUNG,,,동성 | 동승 | 동숭
a662bbf1f-f0f5-ece3-a4ae-4e7a2b36f629,GIL SEONG,,,길성
a667b3481-17fd-dad4-695d-4ec653d97620,SOO GWANG,,,수광
a66b939da-a0c1-5f7e-6480-b33ab6ffcdb4,TAECHEONG,,,태청
a6743f92f-f8a9-ef31-4930-0ddc64b090f7,SIN SEONG,,,신성
a67d3e6ee-e09c-1592-c25a-71dd2be87fc1,NEW BADARO@,,,
a6829aeed-d3ff-62f1-c069-cdd0cf47bdb5,HANYANG,,7,한양
a688dc2fb-bd4a-64a2-8916-86ca0fd7073f,JEMAN SEONG,53호,,제만성
a695b35c1-1ae7-701d-014c-cf3a0910bdf9,SE JIN_,2호,,세진
a6a7ec71b-bd01-9e28-aa6b-51bbf58437e9,SEO JIN,,,서진
a6b0ca461-1ba3-d293-b19d-7849f7280a05,SEOHAIFISHING,,,
a6f647d2c-c248-103b-b99a-e2e9e1e48908,JIN YANG,,,진양
a7151dd1a-a46a-8922-f7ae-f585a297a725,NEW CHEONG YONG,,,
a728e1d7e-e13f-4c65-d6eb-73b2d8a51f46,TEU RI TON,,1,
a736c3c50-01c5-d6fc-cd05-bc45562ad136,O SUNG,2호,,오성 | 오승 | 오숭
a74ac0ebd-db50-d0b1-4e9f-43ed9cd0f3db,SUNJIN,,,선진 | 순진
a767c92dc-ca15-455a-4541-bdd3e754efd8,BAEKYANG,,306,백양
a76d0a20e-e214-9518-5b46-38e8d7312ccc,SINYANG,,638,신양
a770c9c3f-fb43-98d1-2e60-01819909213b,TAE YANG,2호,,태양
a7788a2a2-2a61-29cc-b5b9-33cfd1eb16a0,MIN SUNG,,,민성 | 민승 | 민숭
a78b2d3b9-913a-dce0-8782-794db1551503,NO. CHANGLIM,,501,창림 | 창임
a793627fc-c6be-8949-7637-724a4c9d12b5,SEONG JIN,,,성진
a79398f96-64f6-b30d-f6e0-4b6a76cc5373,EUN SEONG,,,은성
a7a87b9e7-727d-87d4-b523-c5f35de877ed,HAN SOL @,,,한솔
a7aeb4d84-4c1b-159a-c5ed-dd34bc5e14bb,GWANG YANG,77호,,광양 | 광향
a7bcd5194-4e6b-0979-2a2d-dda03b2c17b8,SUN YANG,,,선양 | 선향 | 순양
a7c1d6c8b-b803-00e8-0c58-cd65022fdf45,POWER FIHSING,1호,,
a7e1c1f3d-d013-1f0e-d4f8-c10af3698c2a,YU SEONG,0호,,유성
a7eb8e686-6117-efad-33e7-f29fcb8a809e,NEW GEO JE,,,
a7ec15bc4-4b7c-5f43-8051-b3436ce02598,KEUN HYEONG,,,큰형 | 근형
a7f69c354-4757-a33d-3b42-568644311094,SINNARA,,,신나라
a822a3f54-40d1-873c-a277-b59bbba52e71,DAE YANG,,,대양
a83944b82-2675-8af0-6783-6d03775d6355,HYUN DAE,106호,,현대
a83be4050-0866-5053-f7d4-56092aefcfb9,JE DEOK HO@,,,제덕
a85fd80e9-9274-7c2f-9215-c78a40132be0,YUNGKWANG,,98,영광 | 용광
a87e357a7-77ff-8e50-7b48-11787eb5dd1c,GEOGEUM,3호,,거금
a8ad229d1-1b1b-326e-1e3f-7d4ade3d4332,DONGHAE,,5,동해
a8b51ed60-0194-88fb-b55a-07e87509a2bc,SIN SOUNG,,3,신소웅
a8c25f7d0-09ba-15fd-a75b-80964e310eb4,NUM BER ONE,2호,,
a8cfc35c0-0e0f-f989-2c9a-09f9378d2a27,BUGIL,,,부길
a8d228e98-8348-eae9-90b3-fb72b8f71171,HAW CHANG,,87,화창
a8f975006-6bab-b220-f858-3cb8bc4befd1,BOSUNG,,1,보성 | 보승 | 보숭
a9008a3bc-cf81-953e-458c-5dd662465a8c,TAHITI,,,
a92aba245-59e6-1a5e-e985-30d0eb1aff9c,CHUNG NAM,,,충남 | 청남
a92d03c6b-be4e-9961-0488-2664b95c35a9,HAE JIN,,702,해진
a93b233d0-0d3c-f38d-9355-9f3afa2805f7,MOBYDICK,,,
a93f2293f-f66f-e18f-e353-049cf841c81a,HWANG GEUM,,,황금
a940e17fb-b663-9bf4-3b81-ea761fc7d3e4,MYEONG GWANG,1호,,명광
a953079b7-760a-2081-a5db-92ed11fbcf02,SINYOUNG,616호,,신영 | 신용
a9549946d-d2bf-7674-80a3-6710d0f0df70,SEON IL,3호,,선일
a968de30a-a6d6-11f1-623d-367a3653a65d,YOU JIN,,2024,유진
a96c1cc91-1056-6f89-f6a2-ac025d1ea39d,SEONG IL,,,성일
a98d0d184-470f-2fb1-83e2-1334be9e5d05,WIWORID,213호,,
a98ec6487-77eb-f33f-f2bb-0814ea44227c,JIN KWANG,,38,진광
a9a10650f-fb02-ccfd-4d65-a00be612cca0,GYEONG JUN,,,경준
a9ae6ce2a-a07f-5882-f3b4-af2243834511,SIN IL,,2022,신일
a9b015c9b-be2b-4e48-b99e-94b165058bf9,CHEON SA,53호,,천사
a9b10c211-1ed1-588d-53ea-35d8e7dc4ecf,SHIN A,21호,,신아 | 신에이
a9b61e704-4bf5-a59c-74c8-71269f2e11bd,BU KWANG,,,부광
a9bdea754-41a8-b66d-3d99-639131b66c78,SANGJIN,,,상진
a9c5812c8-8d18-b6ad-b8b4-bc106e549e21,TAECHANG,,,태창
a9c625065-558d-9324-bb30-7b1534520e9e,JANG DEOK@@@@@@@@@B\,,,
a9d61f29c-c142-fdb1-174c-1442717402bd,MYEONG SUNG,,,명성 | 명승 | 명숭
a9e01ce20-0f1e-7117-c5dc-ddaa9fe0a9ab,JE MI LAE,505호,,
aa12e499f-f2ab-2563-c95f-96f28fe357fa,GWANG SEONG,,,광성
aa16cc28b-bd3f-0ece-ece7-e11b0fd365cb,CHEONKANG,,2,천강
aa209d6fe-e716-b7b2-807a-c37557321fe7,POONGWOON,,339,풍운
aa24e7c7a-a099-2e9f-fa5e-13aca44eed65,GEUM BI,,,금비
aa4214d5f-fb6e-947c-0fdd-5851579e101f,O GO FISHING,,,
aa440f032-2326-be95-640c-56cefca8e365,DONG SUNG,,,동성 | 동승 | 동숭
aa48200e0-05ac-4153-6c98-80b7f993e6ad,YONG GUNG,,,용궁
aa4ffd23f-ff43-600c-726c-69480dd98a66,HAN GYEONG,,,한경
aa5350d48-8ed5-2b07-071b-b408c094a57a,MARINEO,,,
aa5e78e1b-bd83-fd5b-faa3-aa36841924de,YOOSIN,,2026,유신
aa5fbc823-3fe4-2642-3ba7-d3b246d2b639,WON GWANG,,,원광
aa74ccbb8-8062-f458-bfb3-d3015e5daf18,GOOD TIME,,,
aa7ea942f-feff-0c31-9aa8-c9372008b5f3,DAE LIM,,,대림 | 대임
aa991bb7d-ded1-1101-5cf7-038a61330efd,SIN YUNG,,,신영 | 신용
aaa5e1b6d-d705-10d9-8f23-a0eea8325200,SUN KYEONG,,33,선경 | 순경
aabdc9a88-834c-ce99-8386-12a0cb9e78bb,YEOMYUNG,,,여명
aad845294-46dc-98ae-4dc3-34a378a59538,LOGOS,,,
aae02a40d-d5ef-8f38-7f65-f2438bb21ec7,SEONGDUK,,,성덕
aaf01a470-06d9-eee4-9957-9c9c686e4591,BEDRO,2호,,
aaf91dd78-8c8d-f152-0f16-9f40b47cf2b7,LUCKY,,,
aaf9d2692-2a46-3fe0-bf7b-c2348aa277aa,SAMJIN,,,삼진
ab2ad5d8a-a169-5755-efbb-aad6fa1980e6,YEON HWA,,,연화
ab3bb0bfe-e505-bbb2-3314-78539883c300,GWANGDEOG,,,광덕
ab46a79f4-4c19-7472-af20-3717daabf6e8,KANG YEONG,,,강영
ab5d56681-16a5-3173-2c52-9ccfe6b02a5f,BOK SENG,368호,,복생 | 복성
ab6c3d9a5-5525-cdf7-ce38-3224161e0379,KING KONG,,2,
ab729594e-efe8-8620-4bf2-dff4c4a9b988,CHENG YONG,,,청용 | 청영 | 정용
ab7fcd507-7194-d71e-fe0f-41aa17f1b00f,YEONG SIN,,,영신
abdab9b43-3159-5d87-3911-e10b2654ed8c,JIN SUNG,,,진성 | 진승 | 진숭
abde1b48a-aeb6-eab8-0a95-1c80d918e59f,MANJIN,369호,,만진
abe30ad7e-ebba-7a2f-1c3d-fa2eab44187a,SUNGJIN,,,성진 | 승진 | 숭진
abe6b0656-66a0-5880-aca4-45fab1588f44,SUNGDUK,,,성덕 | 승덕 | 숭덕
abed620cd-d68b-e863-5590-bc1b4683f96b,CHOI KWANG,2022호,,최광
abeeb644c-cec8-b465-c371-41645ad28bb7,WOOJIN,,11,우진
ac0816173-3919-14da-f6d3-2312eb841756,HAN AREUM,,,한아름
ac1fe3b77-75b4-db7c-b525-c8b475353010,NO. YONG YI,,1,용이 | 영이
ac21a75d8-8685-8bb2-417f-679c576ae910,HUI GYEONG,,88,희경
ac3ff73e2-2b2b-f3bf-8db5-59de39b8595c,KYEONG NAM,,,경남
ac4019b4b-b2dd-887c-925b-b0a3a23ac8dd,JAUN,,,자운 | 자은
ac4cacf7b-b392-264e-58d3-cb43d9bcbff5,A RA,3호,,아라 | 에이라
ac5d2b488-84df-8c4a-34a5-ec63bfb21b3c,BIG STAR,,,
ac6849c1f-fd97-abbd-5f30-6c43486ed291,SINJU,,,신주
ac715e78e-e53e-cc5e-4a3b-ccd44799fa45,GEUMGANG,,267,금강
ac8251664-4118-0b26-164f-0b1e7764c057,TAE CHANG,,,태창
ac8b50949-9a56-b2df-c9b7-76db338acdcc,BARO,,,바로
ac9650573-3680-7b44-ba0e-0493ec661656,YONGDUK,,703,용덕
acae43da3-38df-1d15-a102-f3f38c55e661,TAE GEUN,,707,태근
acbdbe3f0-09cd-2f43-1105-61f9c65cc1d7,BLACK PINK,,,
acc7d28b8-8aff-a632-bdc0-a1e3de168f55,PREMIUM,,,
acdad2d2a-ae21-5b59-0176-9fd23710242b,CHEON MAN,7호,,천만
acdbc828f-fb03-d97c-a2fb-494b10c2fbf8,ARA,,,아라
acdfdfd46-6332-ea85-848f-a6f1583156ee,HAN EUL,22호,,한을
acf299a67-7d3f-357a-f756-71fa94a69be2,CHAMBADA,,,참바다
acf6a3dda-a169-dbdc-1a9a-b2d31abac6c1,NO. TAE SAN,,1,태산
ad0b74814-4f8e-a703-17be-1015207a1626,PYEONG HWA,,61,평화
ad1d62bc5-5305-47c4-2428-de30c3ece899,DRIMSTAR,,,
ad46430f4-47c8-f142-d5af-dd349d713f32,GYUNG DEOG,,707,경덕
ad4709023-330a-6768-5f01-46f87224a43c,GANGWON,,203,강원
ad4f1f6ca-aab4-1d64-c784-83c0f189fe13,JIN YOUNG,,,진영 | 진용
ad7ab6cfb-b10e-4dc0-9086-8808a6a09cfa,SUNG SHIN,6001호,,성신 | 승신 | 숭신
ad8c976d1-1e35-bd1d-5791-eeba0b392b80,TAE GAWANG,2호,,태가왕
ad91f3b1b-b5fd-aa8b-da1f-a989143edf6c,SAMSEUNQ,,2018,
ad9f7565c-cf56-0a43-5337-cae7b24e7f45,GI SEONG,,,기성 | 지성
adaae1c64-4774-efd3-3d86-7e38cfda8750,DAEDONG,,62,대동
adb1966a5-56e5-6529-80ad-9d4918d2942e,SUNGWON,3호,,성원 | 승원 | 숭원
add2db0bb-be34-a6e8-eff4-ff7274caba51,GUMI,,,금이 | 구미
adda07363-3153-9224-aa99-471c9a52ae63,DEOK JIN,58호,,덕진
adde9c960-0eaa-3dc4-78cf-6d9699afae06,DONG MYEONG,,75,동명
ade904950-0c0f-d08c-7f69-12f8fa52e309,DAE YOUNG,,,대영 | 대용
adeedca85-54be-9b10-f0bc-fabae16dc078,JEDAEJIN,1호,,제대진
adfb07692-2d1c-a11f-2d52-b96f9a3a0858,DEOKSEONG,301호,,덕성
ae25387a8-8664-ee99-fcbb-1767abaf1aea,WA RYONG,,,와룡 | 와용
ae91556fb-b040-121f-e1a6-375c812023a6,SOO CHANG,,909,수창
ae96e8b51-12db-4d76-d719-397783816f99,EOSA,207호,,어사
ae9dcfa63-384b-2555-ef0c-010459dd56dd,NO. MYEONG SIN,,101,명신
ae9e458ba-a18e-fa50-1b15-8eef8db9be46,DAE YANG,,,대양
aeadce2a4-4445-4e48-8e19-5b9d7f4d1b12,SU YEON,,,수연
aeaf6e9a5-5225-386c-440a-28916b38909e,SUNG IL,,,성일 | 승일 | 숭일
aed7d6b22-2bdc-71a7-8770-c89caa5e440b,KWANG JIN,,,광진
aeeb648ac-c668-d460-2711-6b0c276225e8,SUNGJIN,,5,성진 | 승진 | 숭진
af0ced2a6-6e7a-ed82-f340-1adae12262b6,HAM SUNG,,2020,
af167b62d-d5cc-def1-fb3d-9e5bf3709689,NEW SSUN DER,,,
af1effb8d-d593-ff0b-fcf5-ddd2512d9325,TESLAN,,,
af2107fa7-7641-a346-1409-ea3f1b5af7ff,GEURIDA,,,
af650af86-636a-ebcf-1f00-e1bf62422f59,SEOJIN,,308,서진
af6a89500-00fc-4db6-9e2d-b8727966c509,YEONGIL,,,영일 | 연길
